Price,Close,High,Low,Open,Volume
Ticker,TATAMOTORS.NS,TATAMOTORS.NS,TATAMOTORS.NS,TATAMOTORS.NS,TATAMOTORS.NS
Date,,,,,
2019-04-26,211.78677368164062,217.9753360709476,210.21506625612315,217.9753360709476,26038093
2019-04-30,210.509765625,214.78281994209732,206.58051200619985,212.37615509836485,21289116
2019-05-02,203.63357543945312,208.88894325538124,202.84772170383476,207.26813210416046,21986007
2019-05-03,205.74554443359375,209.87125783214327,199.45874449189097,201.3742526781197,37153857
2019-05-06,196.2662353515625,200.88310568742713,194.4980680983402,200.39194894980506,30117667
2019-05-07,187.57275390625,199.26229318060388,186.00106134921114,198.1326236979146,30516908
2019-05-08,181.82623291015625,187.52363915837986,180.5492223759662,186.63956301335602,28443735
2019-05-09,183.05410766601562,186.44308589046568,179.07573540735123,181.04036220284843,32841616
2019-05-10,182.612060546875,187.22894565661502,181.0403680530369,183.69261131488085,28910719
2019-05-13,177.5531463623047,183.8399461023896,176.42349195224523,182.90675137378662,15373536
2019-05-14,181.23683166503906,182.7594205114983,174.65533454273637,175.0973725977952,21412933
2019-05-15,166.4530029296875,182.6611740586533,164.43925745830612,182.2682546935163,31427815
2019-05-16,172.2977752685547,174.40975820556244,169.7437692602684,172.88716934142056,30308248
2019-05-17,173.72213745117188,174.55709487986087,167.18974409718038,171.85573292621135,21575989
2019-05-20,186.78688049316406,188.60416621528253,176.07967080254895,178.24075720931657,29873588
2019-05-21,173.6730194091797,183.59437617236497,170.97165744576714,181.97356498988285,57822527
2019-05-22,175.9323272705078,177.2093226364826,171.70837686076413,174.45885724307948,25845734
2019-05-23,172.05218505859375,179.61601018770307,170.4313739531634,179.61601018770307,22912106
2019-05-24,179.07574462890625,180.25451776912323,172.24866916077397,173.8694803549581,22494409
2019-05-27,178.1425323486328,180.254500059487,176.12878697961358,178.53545169379706,14774311
2019-05-28,177.06199645996094,182.02268229892422,176.61995841248992,178.1425472328132,23272915
2019-05-29,173.23097229003906,176.8164101673111,172.24865890022068,176.66906915440345,15222008
2019-05-30,172.05218505859375,175.34294092587703,170.03845459091144,174.3606275313343,18078726
2019-05-31,169.54730224609375,174.70444769983231,166.99328135915317,174.65532903106168,21488115
2019-06-03,171.4136962890625,171.9048530119538,165.42157827422324,167.48444250593212,21288078
2019-06-04,170.18580627441406,174.06594142834234,169.35083384113858,171.16811973054345,17428731
2019-06-06,166.69859313964844,172.73982998358733,165.86363568210226,170.97166273685121,16874819
2019-06-07,166.5021209716797,168.6632074496357,164.29191582603792,166.8950403353397,14465703
2019-06-10,163.260498046875,169.0070379239765,160.6573733097792,167.87736842400125,20209862
2019-06-11,167.73001098632812,168.8596653868642,162.72020671240125,163.89899476902835,20363493
2019-06-12,166.06008911132812,169.15437043464865,165.1268943462722,167.8773599719289,12819208
2019-06-13,164.4392547607422,165.91272483920372,161.5905519379483,163.94809806792168,15144315
2019-06-14,161.2958526611328,164.53748978604335,160.60823629861545,164.53748978604335,10920508
2019-06-17,155.9422607421875,161.2467473954901,155.20552565206694,160.85382800965797,14381813
2019-06-18,155.50021362304688,158.15245679512034,153.97762486108766,156.18783000263437,14003043
2019-06-19,151.91476440429688,160.85382252167756,149.8027965469058,157.17014719675365,25257018
2019-06-20,156.43341064453125,157.17014570251177,149.45897943341703,150.73598986503256,19247947
2019-06-21,156.089599609375,157.90688546881168,151.7674264692467,152.2585831892119,23304207
2019-06-24,156.48252868652344,157.36660475699628,153.43735113016035,155.89313464693282,13185118
2019-06-25,157.6121826171875,158.1524579869753,154.0758633574104,155.20551777603788,13368928
2019-06-26,158.25070190429688,159.3312376998972,155.9422593141596,157.26838845979825,18481332
2019-06-27,162.9166717529297,165.028639416565,158.2506834360923,158.98741843348765,26612983
2019-06-28,159.67503356933594,163.80074652603236,158.49626058012436,162.2781578783828,15092229
2019-07-01,165.02865600585938,166.40388881034283,160.31354855076643,160.80470526506957,23990900
2019-07-02,160.85382080078125,164.39015507044002,158.4962746136175,163.84987969744867,16903683
2019-07-03,159.42947387695312,162.0817171599699,158.84007981898782,160.85382536330349,13606179
2019-07-04,162.27816772460938,164.78306984673875,159.13476789968215,159.62592459073053,19512938
2019-07-05,157.36660766601562,163.99722328387227,156.67899126639094,162.22905612132783,14374084
2019-07-08,151.81654357910156,156.67899205901236,150.78511147998995,156.5316510401022,15149035
2019-07-09,153.04444885253906,154.37056310632707,150.04838962974324,151.2762815252403,16112345
2019-07-10,148.96783447265625,153.48648251341697,146.46294706916873,153.48648251341697,31737846
2019-07-11,154.02674865722656,154.91082474771667,147.6908300382783,150.29395462943185,24099895
2019-07-12,156.48252868652344,159.96974427812293,151.27626463318322,153.14265411036504,27307153
2019-07-15,158.10333251953125,159.7241585591885,155.058170092539,156.18782446258393,19924720
2019-07-16,166.99327087402344,167.92646556641932,156.23694260080262,156.97367761936448,39025331
2019-07-17,164.930419921875,169.30172670355145,163.35872741749884,166.99328413320353,25236730
2019-07-18,157.90689086914062,164.291928447053,157.1701557639969,164.291928447053,19055022
2019-07-19,152.11123657226562,159.52769077974088,151.1289231684768,158.5944960439241,18954216
2019-07-22,153.9776153564453,156.48251736002635,152.50414535303435,152.70060502237342,15995349
2019-07-23,153.43734741210938,156.18782788202827,152.06211467160628,154.61612047381385,12942555
2019-07-24,148.5749053955078,154.76348296513643,147.8381703274309,153.58470985399606,16292964
2019-07-25,141.74781799316406,149.8027843852786,141.20754265825443,148.6240113747834,34364032
2019-07-26,144.5474090576172,147.49434922180032,135.657484886795,135.657484886795,83905651
2019-07-29,135.11721801757812,144.30183977984666,134.42960160050185,144.30183977984666,38844222
2019-07-30,131.0897216796875,137.22918049747835,130.25476427381582,135.55925069682186,35725524
2019-07-31,133.2017059326172,133.9875446785783,130.15652833082135,131.13884175218604,27024859
2019-08-01,127.25870513916016,133.88932065019296,125.29407832107637,133.10346692517683,38991424
2019-08-02,128.3883514404297,130.84413480764874,124.75379505472792,126.22726507505935,44016138
2019-08-05,121.56128692626953,125.93257869068402,120.13693545097674,125.73611900252526,35452262
2019-08-06,120.3333969116211,124.31176935831864,119.59666182848872,120.87367230370089,34790369
2019-08-07,115.32359313964844,121.65951148839811,114.43950959240382,120.43161975457403,37287779
2019-08-08,121.85598754882812,122.78918233680507,114.83244482027149,115.91298812594398,35876237
2019-08-09,119.891357421875,124.26264919826035,118.56522829257324,122.29802233346572,39245417
2019-08-13,119.79312133789062,124.06619080914429,118.85992656512074,121.61040720242693,35498118
2019-08-14,118.7616958618164,121.61040632392101,116.50237196217492,120.52985554920576,30136178
2019-08-16,119.2037353515625,120.28427864488785,115.27448156168352,117.77938385051411,35264621
2019-08-19,118.66345977783203,120.43161937225167,117.87760607289684,119.05637913584327,23194786
2019-08-20,121.65951538085938,122.59271762509704,116.89529680008343,117.87761021857153,34809225
2019-08-21,110.41203308105469,120.82455413350613,107.56332258226765,120.82455413350613,83509593
2019-08-22,105.79515075683594,111.98372820823134,104.3216806488329,110.0191013975606,58612708
2019-08-23,109.08590698242188,109.6261748602779,105.7460398955272,106.97393165582255,41178606
2019-08-26,108.5947494506836,113.35896794542928,104.91107419787149,112.52400305368317,47757623
2019-08-27,118.2214126586914,119.25284469565516,109.82263783631795,110.70671387433687,70636441
2019-08-28,114.29216003417969,121.80685887495315,112.76957879491657,118.4178807185535,74245952
2019-08-29,112.2784194946289,116.4041325885941,110.1173256165636,114.43950587823808,48098849
2019-08-30,114.63597106933594,115.22536510637732,110.01910107555506,113.5554278255209,42250518
2019-09-03,110.65760803222656,113.3098512629393,109.23324907950878,111.05053489830239,36905736
2019-09-04,107.56332397460938,111.00142108795306,104.1252268612657,110.01910762699772,76317447
2019-09-05,115.96209716796875,117.23910006156385,107.56331479572547,107.80889314000795,75789807
2019-09-06,119.10550689697266,120.13693902664674,114.48863663771814,116.25679636714337,67761586
2019-09-09,119.74400329589844,120.4316196685663,115.27447439018823,116.89529297656975,51297512
2019-09-11,131.9738311767578,132.61232898742747,123.08389056907684,124.75382060298733,96568372
2019-09-12,125.68699645996094,132.95612460912974,124.45910471066685,132.2193895595533,72084195
2019-09-13,127.25870513916016,128.6339379162536,123.28033283475787,126.91488945043025,69088728
2019-09-16,126.32550811767578,127.9954378851155,124.26264400036544,125.7361140873263,40951047
2019-09-17,119.84223937988281,128.19190359897303,119.20373414659045,126.71843344266298,47652658
2019-09-18,119.5966567993164,123.67325892011459,118.36876504573,120.87366722082888,53048836
2019-09-19,122.00332641601562,123.13298837244214,119.05638609201083,121.31571000486389,51011848
2019-09-20,130.89324951171875,135.31365943894377,120.4316111850617,122.78916464513955,89223235
2019-09-23,125.63789367675781,135.9521775651593,124.26265332681862,132.61231777960882,51032391
2019-09-24,128.58482360839844,129.86183408123964,125.73612062114115,125.7852392910415,41659100
2019-09-25,120.87367248535156,127.60251059472459,119.3510836468071,127.60251059472459,47567575
2019-09-26,122.29801940917969,124.99938128367964,120.62808961181689,121.70863286272555,45866398
2019-09-27,117.77938842773438,120.28428331945501,116.1094510054635,119.84224524869758,45875793
2019-09-30,115.37271118164062,118.71257839538971,114.34128656049101,118.51611870406317,32158885
2019-10-01,113.26073455810547,117.730255894905,111.00141080933648,115.91297765930712,40232789
2019-10-03,120.23516845703125,121.31571175923426,110.65761226551275,110.65761226551275,65103359
2019-10-04,117.53379821777344,121.61040027147759,116.6988333379681,120.62808688477568,35712218
2019-10-07,115.42182922363281,118.41788821402898,114.29216726851016,118.12319118418593,35471184
2019-10-09,118.7616958618164,119.54754211361498,113.40808314117263,116.40414211750719,44666296
2019-10-10,114.73421478271484,117.58291781263135,114.14482071291164,117.18999842537178,31229192
2019-10-11,119.15462493896484,120.03870105178402,115.17625245345094,115.96210621424231,41027561
2019-10-14,125.5887680053711,127.70074333636381,120.3333927592659,120.43162260140257,68048611
2019-10-15,124.7046890258789,126.62019724862505,121.51217032499746,124.85203754173403,57548920
2019-10-16,123.6241455078125,126.03081794383046,122.29802385645317,125.0485044992003,31522518
2019-10-17,137.03273010253906,141.79695646367688,122.88741452854684,124.85204148342196,67933615
2019-10-18,134.42958068847656,139.29202851078864,133.2016890672406,136.54154828143785,64884113
2019-10-22,129.4197998046875,133.2017126636159,127.50429153401383,130.99150735385842,53532482
2019-10-23,130.30386352539062,131.43353290282488,124.99937728263558,128.14277709274646,50293574
2019-10-24,131.1388397216797,132.75965084627006,128.19189950321498,130.64768301860224,41951668
2019-10-25,124.60645294189453,130.64768183385505,123.47679103616915,129.66536843660802,42868958
2019-10-27,145.0876922607422,148.03463258420578,137.03272504105772,137.03272504105772,39489993
2019-10-29,169.39996337890625,172.39602261008383,148.5258010970585,149.2134175626776,184435614
2019-10-30,168.85968017578125,172.54335570307938,163.6043120835177,171.90485794058003,90759545
2019-10-31,174.55709838867188,176.47260663289015,165.96185563610305,166.79682807048957,81392641
2019-11-01,171.95396423339844,174.8517857751478,169.35082472148804,172.1013052483179,40613555
2019-11-04,169.15435791015625,175.29381642162323,167.8282438650268,168.56497888640283,40641411
2019-11-05,168.95790100097656,172.64157616814902,166.9441555784731,170.18579272336737,36268596
2019-11-06,171.4136962890625,173.23098215932578,167.48444250593212,168.95791267460604,28923778
2019-11-07,168.4667510986328,171.61015103680134,164.63573476600763,171.61015103680134,38625387
2019-11-08,166.06008911132812,175.73586744846463,164.83219731811943,167.73001895230928,39102947
2019-11-11,168.95790100097656,169.89109571221104,166.06007953391673,166.2074205450386,22192924
2019-11-13,167.58267211914062,172.88715848622087,166.4038840474224,168.46674818401635,33926248
2019-11-14,164.095458984375,167.28797758333593,162.57287019324176,167.18974024626417,25433481
2019-11-15,165.56893920898438,170.33315056938451,164.39016603676754,166.01097727495141,29614682
2019-11-18,167.0915069580078,169.05613365950626,166.25653461430608,169.05613365950626,19053232
2019-11-19,164.7830810546875,168.71233485032835,164.14458330846136,167.7791400716464,19599195
2019-11-20,164.4392547607422,167.1897352383196,163.26048169575552,164.78307044128164,19504078
2019-11-21,161.2467498779297,167.0915270073326,160.11709538458564,163.99723058784033,21609120
2019-11-22,159.4785919189453,162.32729488043444,157.71042474092187,161.98347918315557,21200979
2019-11-25,163.16226196289062,163.65341866357494,157.0719068832749,157.85776060215238,26131453
2019-11-26,160.510009765625,164.34104116698194,159.67505233671477,163.7025284389657,25520822
2019-11-27,162.96578979492188,166.30566440422916,162.0817137156744,162.37641073839464,29527702
2019-11-28,161.88525390625,163.35872402981008,160.6573621366166,162.81844865338874,16609775
2019-11-29,158.64361572265625,164.78307453545256,157.75953964917883,161.88525297359533,20010205
